event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,argos:valid-location-manual,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
380598674,false,2014-07-04 03:08:15.000,,,true,0.0,-133.0,401.677527,,,"00",,,"Z",,,1,0,,,,,,220,110,57,194,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598675,true,2014-07-04 07:07:53.000,-74.59500000000003,35.53,,0.0,-122.0,401.6775147,,,"58",35.53,34.836,"0",-74.595,-71.312,4,0,2,,54.0,,,218,41,137,194,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598676,true,2014-07-04 08:47:36.000,-74.48399999999998,35.615,,0.0,-132.0,401.6775145,,,"50",35.615,44.968,"1",-74.484,-119.443,7,0,3,,303.0,,,51,238,105,184,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598677,true,2014-07-04 09:35:54.000,-74.46199999999999,35.641,,0.0,-128.0,401.6775093,,,"58",35.641,30.161,"2",-74.462,-47.57,6,0,4,,272.0,,,214,121,89,194,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598678,false,2014-07-04 09:41:13.000,-74.356,35.593,true,0.0,-124.0,401.6775136,,,"56",35.593,36.543,"0",-74.356,-82.217,7,0,1,,282.0,,,186,42,137,188,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598679,true,2014-07-04 09:42:15.000,-74.47699999999998,35.643,,0.0,-129.0,401.6775093,,,"50",35.643,40.565,"A",-74.477,-49.305,3,0,1,,156.0,,,186,42,137,188,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598680,false,2014-07-04 11:26:29.000,-74.34500000000003,35.672,true,0.0,-128.0,401.6775077,,,"08",35.672,31.115,"A",-74.345,-96.451,3,0,2,,115.0,,,190,95,57,196,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598681,false,2014-07-04 11:26:49.000,,,true,0.0,-137.0,401.6775093,,,"00",,,"Z",,,1,0,,,,,,190,95,57,196,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598682,false,2014-07-06 02:29:05.000,,,true,0.0,-135.0,401.6775093,,,"00",,,"Z",,,1,0,,,,,,223,172,41,198,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598683,true,2014-07-06 09:20:43.000,-74.63099999999997,35.51,,0.0,-126.0,401.6775221,,,"50",35.51,34.163,"0",-74.631,-68.351,5,0,2,,84.0,,,186,72,153,200,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598684,true,2014-07-06 15:38:06.000,-74.56600000000003,35.405,,0.0,-125.0,401.6774928,,,"60",35.405,39.379,"0",-74.566,-94.726,4,0,1,,52.0,,,215,170,41,198,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598685,true,2014-07-06 19:51:35.000,-74.697,35.368,,0.0,-131.0,401.6775909,,,"60",26.637,35.368,"0",-115.96,-74.697,4,0,1,,186.0,,,177,205,217,203,"2","2",,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598686,false,2014-07-06 21:46:00.000,,,true,0.0,-126.0,401.6775909,,,"00",,,"Z",,,8,0,,,139.0,,,183,20,153,200,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598687,true,2014-07-06 22:37:07.000,-74.685,35.426,,0.0,-126.0,401.6775149,,,"56",35.426,30.507,"0",-74.685,-49.972,8,0,2,,174.0,,,184,93,57,197,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598688,true,2014-07-08 01:49:19.000,-74.697,35.5,,0.0,-130.0,401.677507,,,"30",35.5,37.3,"Z",-74.697,-65.912,5,0,0,,151.0,,,217,96,201,206,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598689,false,2014-07-08 08:55:55.000,-74.73500000000001,35.629,true,0.0,-130.0,401.677543,,,"50",35.629,31.975,"0",-74.735,-57.53,4,0,2,,136.0,,,187,186,57,205,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598690,true,2014-07-08 09:16:29.000,-74.613,35.533,,0.0,-131.0,401.6775289,,,"50",35.533,42.766,"0",-74.613,-36.536,8,0,2,,120.0,,,61,192,153,200,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598691,false,2014-07-08 14:58:08.000,,,true,0.0,-130.0,401.6775909,,,"00",,,"Z",,,2,0,,,57.0,,,188,184,41,208,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598692,false,2014-07-08 16:30:17.000,,,true,0.0,-133.0,401.6775909,,,"00",,,"Z",,,1,0,,,,,,220,42,57,203,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598693,false,2014-07-08 19:28:08.000,,,true,0.0,-137.0,401.6775909,,,"00",,,"Z",,,1,0,,,,,,0,1,209,54,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598694,false,2014-07-08 20:52:20.000,-74.642,35.405,true,0.0,-123.0,401.6775909,,,"00",35.405,39.961,"B",-74.642,-51.917,2,0,1,,102.0,,,186,72,153,200,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598695,false,2014-07-08 23:08:44.000,,,true,0.0,-137.0,401.6775909,,,"00",,,"Z",,,1,0,,,,,,190,29,73,204,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598696,false,2014-07-10 01:48:15.000,-77.09199999999998,36.095,true,0.0,-127.0,401.6775909,,,"00",36.095,37.672,"B",-77.092,-68.152,2,0,1,,24.0,,,188,42,185,204,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598697,false,2014-07-10 03:30:53.000,-73.43399999999997,35.759,true,0.0,-132.0,401.6775909,,,"00",35.759,26.572,"B",-73.434,-118.452,2,0,1,,17.0,,,72,208,84,139,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598698,false,2014-07-10 06:02:58.000,,,true,0.0,-137.0,401.6775909,,,"00",,,"Z",,,1,0,,,,,,4,133,78,96,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598699,false,2014-07-10 11:35:37.000,-73.81900000000002,35.752,true,0.0,-133.0,401.6775909,,,"00",35.752,29.959,"B",-73.819,-102.985,2,0,1,,340.0,,,190,29,73,204,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598700,false,2014-07-10 14:08:59.000,-73.81799999999998,36.107,true,0.0,-119.0,401.6775006,,,"50",36.107,32.321,"0",-73.818,-55.672,4,1,1,,176.0,,,217,239,169,206,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598702,true,2014-07-10 20:01:26.000,-74.012,36.112,,0.0,-125.0,401.6775066,,,"56",36.112,40.119,"0",-74.012,-55.468,8,0,3,,530.0,,,61,192,153,200,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598701,false,2014-07-10 20:04:38.000,-74.043,36.083,true,0.0,-134.0,401.6775083,,,"56",36.083,44.871,"0",-74.043,-29.178,4,0,2,,145.0,,,216,59,138,218,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598703,false,2014-07-10 21:48:58.000,-72.40300000000002,35.391,true,0.0,-134.0,401.6775066,,,"00",35.391,33.162,"B",-72.403,-79.054,2,0,1,,23.0,,,156,198,178,55,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598704,true,2014-07-10 22:08:41.000,-74.06100000000004,36.12,,0.0,-132.0,401.6775259,,,"08",36.12,28.669,"A",-74.061,-38.014,3,0,2,,71.0,,,221,135,249,142,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598705,false,2014-07-12 02:04:50.000,,,true,0.0,-131.0,401.6775066,,,"00",,,"Z",,,2,0,,,16.0,,,188,184,41,208,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598706,false,2014-07-12 02:47:28.000,,,true,0.0,-132.0,401.6775066,,,"00",,,"Z",,,1,0,,,,,,191,206,89,213,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598707,false,2014-07-12 07:24:52.000,-74.12,35.572,true,0.0,-125.0,401.6774926,,,"30",35.572,36.282,"Z",-74.12,-77.577,7,0,0,,146.0,,,177,245,185,209,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598708,true,2014-07-12 10:32:26.000,-74.67500000000001,35.625,,0.0,-124.0,401.6775021,,,"50",35.625,36.155,"1",-74.675,-72.033,6,0,2,,112.0,,,176,197,137,207,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598709,false,2014-07-12 11:13:50.000,,,true,0.0,-130.0,401.6775066,,,"00",,,"Z",,,1,0,,,,,,179,221,137,213,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
380598710,true,2014-07-12 15:13:41.000,-74.62799999999999,35.513,,0.0,-120.0,401.6774865,,,"60",35.513,37.194,"0",-74.628,-83.06,6,1,2,,110.0,,,183,61,25,216,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
